source_id,all_0 summary,all_1 summary,all_2 summary,all_3 summary
714998347111669760,Bernie is not happy with Donald Trump's election.,"Bernie is not a racist, but a hypocrite.",Bernie wants to pass a law that would make it easier for poor people to work.,Bernie wants to know why there are so few people of color in the US.
715253497462145024,Nightly and Nightly are angry at NBC.,Nightly is disgusted with the way NBC covers Donald Trump.,NBC is lying to their viewers.,NBC is trying to convince Donald Trump to change his mind about abortion.
715254040289021952,@realDonaldTrump is out of his mind.,The next time Donald Trump tweets something is going to be wrong.,There's more to this story than meets the eye.,"It's not his call, it's hers."
715255507506892800,"There is no punishment for abortion, according to Nightly.",Nightly is angry at NBC.,NBC should be punished for lying to their viewers.,There is no such thing as free speech on MSNBC.
715256242990505984,There is no punishment for abortion.,President Trump is going to talk about abortion.,NBC did an interview with Donald Trump.,There is no punishment for abortion.
715264793737879553,There is no such thing as too much information.,Donald Trump is a hypocrite.,There is no such thing as free will.,The only problem with Donald Trump is that he doesn't believe in truth.
715268937873760256,Huffington has a problem with women having abortions.,Huffington is angry with Trump.,Huffington is angry at Donald Trump.,Huffington is not a fan of abortion.
715515982584881152,Prison is a good idea.,Prison Planet is a website for people with disabilities.,Prison is a bad idea.,Prison Planet wants to know how much money it costs to buy a ticket to a Trump rally.
715671763808493569,There is no such thing as free lunch.,They don't know what to expect.,There are no winners in this game.,There is no such thing as too much money.
716092408920936448,It's all about the hype.,Donald Trump and David Brock are friends.,The problem is that the internet is slow.,It's not as easy as it looks.
716416753409081344,It will be interesting to see how it goes.,It's not clear how this information is transmitted.,The election results were announced on May 14th.,The search engine is not working properly.
716424773216022530,What did you find out today?,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
716439952922312704,Bernie is a fan of Bernie Sanders.,There is no such thing as too much information.,There is no such thing as too much information.,There's a lot to do.
716448280201269248,It would be great if we had a Facebook.,There is no such thing as free will.,The content of this article is subject to change.,(http://www.washingtonpost.com/
716451800581279744,"Bernie, Shaun and Lucy are unhappy with the election results.",Bernie Sanders has won the election in Nevada.,Bernie and Shaun are accusing each other of election fraud.,Bernie supports Hillary Clinton. Shaun supports Donald Trump.
716457799392342018,Bernie is on Twitter @Bernie.,Bernie is on Twitter @Bernie.,Bernie is a writer and musician.,"For more information, visit http://www.facebook.com/groups/"
716461257025581056,Bernlennials is on Twitter.,Bernie is a fan of Bernie Sanders.,Bernie doesn't like it when people talk about him.,"Bernie Sanders won the election, but the results were not as he had promised."
717081129627553792,The Anima is on Twitter.,The Anima has a problem with genetic issues.,The Anima is going to hell.,@SaveTheAnima is @NoChillOnTinder.
722885778448121857,There is no such thing as a free lunch.,It's not safe for women to go to the bathroom.,It's ok if they're trans.,It's probably for the best you don't go there.
723025600810766336,@eonline has passed away.,@eonline is having a hard time.,@eonline is on Twitter.,@eonline is on Twitter.
723198441690636288,The Internet is alive and well.,@eonline is on Twitter.,The music industry is in decline.,@eonline is on Twitter.
723365789378584578,According to wikipedia.org.,The following files are available to download.,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
723477822950395904,There is no such thing as too much information.,There is no such thing as too much information.,There is no cure for cancer.,There's a lot going on in Ecuador right now.
723504069814444033,It's Queen Elizabeth's birthday today.,It's been a busy week.,There's a lot to do this weekend.,"According to Wikipedia, it is:"
723511860516016128,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
723521076446142465,There is no such thing as too much information.,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
723644048867774464,There is no such thing as too much information.,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
723772395211862016,There is no such thing as too much imagination.,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
723915846985342976,There are no easy answers to life's problems.,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
724044187113512960,It's raining in Niagara Falls.,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
724320681517670400,@FoxNews wants to know why women are not allowed to use the restroom.,FoxNews wants to boycott Target because of transphobia.,FoxNews is boycotting Target.,@FoxNews wants to know if it's okay for a transgender person to use the women's bathroom.
724348906096590849,@FoxNews wants to know why Target discriminates against transgender people.,Target allows transgenders to use the men's bathroom.,Target allows men to use women's bathrooms.,Target has banned transgenders from shopping at the store.
724603564946010112,There is no such thing as a free lunch.,This is not a good idea.,There's a man in the bathroom.,Nobody is in their right mind to do that.
724624672604610562,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
724661834419048448,There's a boycott happening at Target.,Positronic is on Twitter.,Positronic will be available at all major retailers.,There is no such thing as a perfect man.
724703995147751424,There is no such thing as a free lunch at Target.,USATODAY is a hate group.,@USATODAY wants to know what it's like to be a man in Walmart.,@USATODAY wants to know what happened in the bathroom.
724939017410727938,@USATODAY wants to know how many people signed the petition.,There's a lot of work to be done today.,The number of transgender people in the world is growing.,@USATODAY there will be a line at the store.
725070832494624769,Freedom is the most important thing for Walsh.,Freedom is not a government issue.,Walsh is angry at Target for hiring trans people.,@Walsh and @debra are trying to make a man feel uncomfortable.
725174535897620481,Sandra is boycotting Walmart.,@SandraAL is talking about her daughter.,The Internet is the only thing that matters to Sandra.,@SandraAL wants to know if there's anything she can do to help.
725983128444129280,Dr. Marty wants to know what happens when they do something wrong.,Dr. Marty tweets at @,Dr. Marty is on Twitter.,Dr. Marty is on Twitter.
726043971911213057,Breitbart News is on Twitter.,There is more to life than just money.,"It's time to sell, because the market is going down.",There are people who would want to work for a company that doesn't exist.
726086935903494144,The stock is up over $1.,There are people who are waiting for something to happen.,He needs to meet his maker.,There is no such thing as a free lunch.
726190016435728385,There's a problem with women in the bathroom.,The link to the article is not working.,Breitbart News is on Twitter.,Breitbart News has been hacked twice in the past week.
726442550266044416,There's a lot of people in the world who don't believe in equality.,There's a lot of people who don't understand why people are offended.,There is no one to talk to at Walmart.,There's a fight going on in the women's bathroom.
727116900983934976,The future of Target is in your hands.,@toddstarnes is on Twitter.,@toddstarnes is on Twitter.,@toddstarnes is planning to boycott the event.
727172374999666688,Ann Coulter and Matt Walsh are critical of the current situation at Target.,Ann Coulter and Matt Walsh are calling for a boycott of Trump's hotels.,AnnCoulter is against the boycott of Target.,Ann Coulter wants to boycott Target.
727179214546456577,There's a lot of stuff to buy at Target.,The CEO forgot to pay a dividend.,There was a fight at Target.,It's business as usual at Walmart.
727187859367546880,It takes 5 seconds to sign the petition.,@SandraAL shares a link to her Twitter account.,There's a lot of money in politics.,There is no such thing as a perfect relationship.
727588444000526336,There's a lot of money to be made.,There is no such thing as a free lunch.,Hillary is not going to jail.,There's no need to worry about the consequences.
727623131494387714,There's a lot of news on Twitter.,Theresa is a freelance journalist.,Theresa needs to go to jail.,Hilary is a serial liar.
727834854931435522,Lou Dobbs is angry at Hillary Clinton.,Lou Dobbs thinks Hillary should be tried for obstruction of justice.,LouDobbs wants to know if Hillary will be arrested.,Lou Dobbs thinks Hillary is guilty of a crime.
727854332188577792,There is no evidence to support the claim.,There is no answer to the question.,There's a lot to say about this subject.,There is nothing to be afraid of.
727966590084485120,Huffington and Caitlyn are teasing each other.,Huffington and Caitlyn are angry at each other.,Huffington and Caitlyn are angry at each other.,@Caitlyn_Jenner and @Huffington are not impressed with the article.
727982226290442240,The prices at Target have dropped.,People want to have easy access to the toilet.,It's not a good idea to harass Walmart employees.,There is no hard evidence it has anything to do with religion.
728013148788154368,@FOXLA wants to see his penis.,@FOXLA will pose nude for Sports Illustrated.,@FOXLA wants to know if this is true.,@FOXLA doesn't give a shit about Bruce Jenner.
728038172270198787,Jowett is a freelance journalist.,There is no such thing as too much money.,There is no such thing as too much information.,Hilary is on the cover of Glamour magazine.
728101712762834944,Kristen shares her opinion on the matter.,"There are no winners, only losers.",Kristen wants to see that.,Kristen shares her opinion on this topic.
728207861050970112,The following files are available under CC-BY-NC-ND.,The writer tweets as @Carson,The following files are available to download.,(http://www.washingtonpost.com/
728273551883534336,Theresa shares this content with her friends.,They must not have sold enough of them.,The following files are available under CC-BY-NC-ND,There is no such thing as a perfect circle.
728625967921401856,Heritage is the only store left in town.,The Internet is a wonderful thing.,"It's not their fault, it's the system's fault.",There's a lot that most people don't know about her.
728627623488786433,Gilmore shares his opinion on Twitter.,Gilmore is on Twitter.,Gilmore shares a photo of himself with Caitlyn.,Gilmore is having a birthday party.
728631482722308096,It's been working on that for years.,The election results are in and it is a no-confidence vote.,@chuckwoolery is on Twitter.,There's nothing to do with gender.
729647367457230850,It's all about the money.,There is no cure for cancer.,Forbes.com is a financial news aggregator.,Forbes shares his opinion on Brexit.
730516765525082112,Rats is the name of a band.,There's a lot to be said about,There is no such thing as too much information.,There is no such thing as too much information.
730939370765754368,Hank is not happy about the election results.,Hank is joking with Carmen on Twitter.,Hank sends a message to his followers.,Hank is on Twitter.
731093044460683264,He might change his mind.,There is no such thing as a safe place.,The majority of people are not stupid.,There is a problem with the internet.
731166399389962242,The clock is ticking for Hillary.,It's good to get out.,There's a lot of work to be done.,(http://www.washingtonpost.com/
732004388181434368,John is not happy with the way things are going.,John will not set foot in Target.,John is not sure if he likes what he read.,There is no such thing as free will.
732971411157880832,I'm not a shareholder.,It's not a good idea.,There is no such thing as too much money.,(http://www.washingtonpost.com/
732981604826677249,There is no such thing as right or wrong.,There's a new policy in place at Target.,The price of Apple products is going up.,"It's cold outside, but it's warm inside."
733242244522725376,Theresa shares her views on Twitter.,Theresa's Twitter handle is @Teresa,Innocencial information.,There is no such thing as too much information.
740748123581087745,Hillary Clinton is the first black woman elected to the US Congress.,Hillary Clinton is a hypocrite.,Hillary Clinton is the first female presidential candidate.,Hillary Clinton is not a good person.
740791134146965504,Hillary is not the first woman to be accused of sexual assault.,Hillary Clinton is the first female presidential nominee.,Hillary Clinton is the first woman president.,Hillary supports Donald Trump on Twitter.
741995157969592321,Donald Trump is a far-right extremist.,There was a shooting in Orlando.,There is no difference between Muslims and non-Muslims.,@andie is interested in the movie.
742012307694223361,Walsh wants to know what is wrong with Democrats.,Walsh is worried about the election results.,Walsh has moved on from politics to business.,Freedom of speech is important to the Muslims.
742050150307246080,Ricky shares his views on politics.,It has nothing to do with religion.,Theresa is all for getting rid of.,He is ready to give his life for Allah.
742055437932040193,Cernovich is a Muslim.,Cernovich is angry at Obama.,Cernovich is angry with the Democrats.,@Cernovich and @miz_gulch have done their homework.
742114513726623744,"Trump is right, the internet is full of lies.",Trump is spreading lies about Snopes.,Donald Trump is trolling Snopes.,Donald Trump is trolling Snopes.
742571519105077248,There is no such thing as right or wrong.,There's a lot to be thankful for.,There's a lot to talk about.,There is no such thing as a right or a left.
742678930516123650,Jammie is not happy with the way things are going.,Jammie is a nice guy.,Jammie is a Muslim.,Jammie is on Twitter.
743058135300988932,There is no such thing as a free lunch.,Cespool is on fire.,They are censoring the content.,"According to Wikipedia, it's called"
743126914794037248,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
743764020679741440,Mark is trying hard to create a situation for himself.,Mark is pushing for an increase in taxes.,Mark is trying to raise money for charity.,Simone is on Twitter @simone.
744390771869102080,Cernovich is in trouble.,Cernovich is looking for a place to stay.,@Cernovich on Twitter.,Forrest is a writer and activist.
745236050407194624,The writer is on the east coast.,It would be nice if that would happen.,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
745365403237376000,There is no such thing as too much information.,This article is copyrighted by Goodreads.,It took a lot of effort.,On Twitter @heidistofficial
747275598347837440,Peddoc is not happy with his followers.,@peddoc is trying to remind people of the truth.,@peddoc63 is trying to confuse people with facts.,Peddoc believes that Muslims hate each other.
747443219487678464,There is no such thing as free will.,The list goes on and on.,There is no such thing as free will.,There's nothing to fear but fear.
748543642323783681,The Democrats are trying to divide the country.,@gamma_ray and @WhiteHouse don't like Obama.,@gamma_ray and @TheDemocrats are trying to give him a free pass.,President Trump doesn't want to give a raise to the military.
748558349139058688,The author doesn't want to be named.,There is no such thing as too much money.,The following files are available to download.,There is no such thing as too much money.
748640007934590976,The Internet is the biggest killer.,There is no such thing as a free lunch.,The subject of this article is abortion.,The number one killer of Barack Obama is the media.
749039299677417472,The Internet is full of lies.,TRAIN is not just a word.,The Internet is full of lies.,TRAIN is on Twitter.
749286768554438658,There is no such thing as fake news on CNN.,It's not always easy to tell the difference between right and wrong.,The number of Americans killed in Afghanistan is increasing.,The number of deaths due to heart disease is increasing.
751536167183613952,There's a war going on in the world.,@th3j35t3r,@th3j35t3r has been notified of this threat.,@th3j35t3r shares a picture of a cat.
751856580874960897,@mlighty on Twitter.,There is no such thing as too much information.,It's anti-free-trade.,Vietnam's economy is in trouble.
752875379765968897,There's a conversation going on between Humanity and Donald Trump.,Humanity wants to go to Dallas.,Humanity is the only thing that makes people happy.,Humanity wants to know if they are invited to a meeting with the President.
752965545528528898,"According to WHO, there is a problem with violence in Europe.","According to WHO, more than 1 billion children are abused every year.",@WHO and @Pahowho are tweeting about the situation in Africa.,@WHO and @Pahowho support the fight against terrorism.
755439197125767169,The AP is spreading lies about Muslims.,There was a fight at a restaurant.,There was a fight between police and protesters in a restaurant.,The AP reports that some people are assaulting people.
755447443009916929,Someone needs to go to jail.,It's not right in the head.,There's a lot of work to be done.,People are running amok in the world.
755475529294352385,It's time for the police to act.,A person should be charged with a crime.,It makes me sick to think about it.,Santiago is a writer.
755523157700648960,Trump is trying to divide the country.,The person who did this has to be arrested.,Trump is wasting taxpayers' money.,Donald Trump is a horrible person.
755548076438196225,There's a lot to talk about on Facebook.,There's something wrong with people.,There is no such thing as free will.,There is no such thing as too much information.
756282236375277568,There is nothing more to say on the subject.,There is no such thing as free will.,There is no such thing as too much information.,There is a link to the article.
756690088533393409,Hillary Clinton has been tripping for a long time.,There is no such thing as too much information.,It is in Trump's DNA.,There is no such thing as too much time.
757190314880884736,The man is sick and he wants to die.,There's a reason why it's called the Internet.,There is no such thing as a free lunch.,There are no winners in this game.
757367391202471937,There are a lot of people in the world who are lazy.,Donald Trump is going to be inaugurated.,There is no evidence that he's racist.,There is no such thing as free will.
757450526153900032,The situation hasn't changed much since then.,There is no such thing as too much information.,It was a difficult time for her.,(http://www.washingtonpost.com/
757748522481491968,It would be funny if it wasn't true.,It looks like he is having a bad day.,Leah is going on a trip.,Leah shares her opinion on politics and religion.
758825535480864769,There is no such thing as too much information.,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
759460236042305536,There is no evidence to prove that Trump is a good person.,There is no such thing as a right to free speech.,There is more then one way to kill a person.,"It's not small, it's beautiful."
760109079133990912,Franklin wants to know if he should join the club.,Franklin is going to the mosque.,Franklin will pray for Graham.,Franklin wants to know who is responsible for all of this.
760120409429643266,Franklin and Graham are against Christian clubs.,The Constitution of the United States forbids discrimination on the basis of religion.,Franklin and Graham don't agree on the issue of religious freedom.,Franklin is an atheist. Graham is a Christian.
760928376668454912,Lila wants to know what is on the agenda.,There is no such thing as too much information.,There is no such thing as a perfect marriage.,There's a lot more to this story.
761573188543229952,There are too many unemployed people in the US.,Hillary wants to know how many people are working out of poverty.,Hillary and White House don't agree on anything.,There are over 1.5 million unemployed people in the US.
761999790892806144,Team USA supports President Donald Trump.,Team USA won the Olympic gold medal.,Team USA thanks President Trump for his support.,Team USA is going to meet with President Trump.
762793077509464064,@POTUS and @FLOTUS are good at sports.,President Trump and First Lady Melania are going to meet.,POTUS and FLOTUS are congratulating each other on winning the Olympics.,POTUS and FLOTUS are proud of each other.
763428684850094080,Viva la Vida.,"It's not what you think, it's what you do.","Viva la Vida, viva la vida.",The details are not yet available.
763430916236640256,Lagartija is a journalist.,Lagartija is a journalist.,Lagartija is an old man.,Lagartija is on Twitter.
763520953619918848,Lri is calling for him to be fired.,@ericbolling is on Twitter.,@ericbolling is on Twitter.,@ericbolling is on Twitter.
763524712853102596,Trump is going to destroy the world.,"Trump is an idiot, according to Bob.","Trump is right, the media is biased.",Donald Trump is a bad person.
763738618573623297,Pamela is looking for something to talk about.,Pamela wants to know if she will be killed.,Pamela is having a bad day.,Pamela is leaving a trail of lies.
763896522790440960,There is no such thing as too much alcohol.,Linda is a freelance journalist.,Jared thinks the death penalty is too harsh.,(http://www.washingtonpost.com/
763964234774347776,The Weeknd is on Twitter.,"According to @theweeknd, CNN is a terrorist organisation.",CNN is giving money to a terrorist organization.,The internet is full of lies.
764368020391223296,Lagartija wants to know how this turns out.,Lagartija invites people to her place.,Lagartija is a journalist.,Lagartija shares her views on Brexit.
764497123530375169,The BBC is breaking the news.,The BBC is breaking a story about a Muslim man.,The BBC is breaking a story.,BBC broke a story about a terrorist attack in Switzerland.
764906140257837056,There's a lot going on at the White House.,There is nothing like a dad to inspire a child.,There is no such thing as a perfect world.,It's too early for a love letter.
764931593303646208,The DailyMail is full of lies.,Hillary had a seizure and she's not feeling well.,The DailyMail is having a bad day.,The DailyMail is having a seizure.
765359928361922560,Newsweek is a fake news website.,@seanhannity thinks Newsweek is stupid.,The author of the article has epilepsy.,@Newsweek is wrong. She didn't take 3 days off.
765612862681255936,Greys wants to know when ABC will air his show.,Greys are on the air.,There's not much to say about Greys.,Greys is coming back to TV.
765735409984806912,@christinawie is the source for this article.,@christinawie is a former employee of Trump.,The bottom line is that Donald Trump is a racist.,@christinawilie is mocking Donald Trump.
765739657908850688,It's said that people are getting lazier by the day.,There is no such thing as too much work.,It should not be allowed to be done.,There is no such thing as too much information.
765779159176077312,The BBC broke the news on Twitter.,Oil tanker has been hijacked off the coast of Indonesia.,Breaking news is bad for business.,The BBC broke the news on Twitter.
765859710503378944,The BBC is going to broadcast a news bulletin.,He can be a spy if he wants to.,The BBC wants to know what people would do in that situation.,It's not easy to make it out of that hole.
765887221736046592,There is no such thing as free will.,@andie is the answer to the question.,There is no such thing as a free lunch.,@andie is a real person.
766323684076322816,@cnnbrk thinks it's a good idea to end private prisons.,@cnnbrk wants to know how many people are in private prisons.,@cnnbrk wants to know why the government is giving money to private prisons.,@cnnbrk wants to know if private prisons are good or bad.
766541461189832704,The BBC is breaking the news that dogs are killing people.,A dog attacked a child and killed him.,The BBC broke the news about a dog being killed.,A dog has been mauled to death by its owner.
766568413418356736,BBC broke a story about a BBC employee being paid for breaking a story.,BBC broke a story about Rio Olympics.,BBC broke a story about a man being arrested for vandalism.,BBC broke a story about a man in a foreign country.
766715993385267201,There's a lot of water in Russia.,There's a lot to do.,The team is doing a great job.,People don't look at me like that.
766752508312166402,@cnnbrk and @julie are accusing Hillary Clinton of perjury.,@cnnbrk wants Trump to release his tax returns.,@cnnbrk wants to know why the election was postponed.,@cnnbrk wants Hillary to release her tax returns.
766789709045518336,The Daily News is a satire website.,The Daily News is running out of money.,@DailyNewsBin is looking for a place to play golf.,@PuestoLoco doesn't want to talk about politics.
766808183696351233,Vitico is a racist.,Anamika shares her opinion on politics.,@paddywhacker and @Anamika,Khano is not a racist.
766822417712963584,@enews is on Twitter.,@enews is on Twitter.,It's been a while since I last posted.,The following are links to interesting articles.
767092161716350980,@cnnbrk they're amazing.,@cnnbrk was taken out of context.,The US won the basketball game.,There is no such thing as a perfect score.
767129248045948929,There is no such thing as too much sunshine.,The Internet is a wonderful thing.,It's not a good look.,"According to Wikipedia, it's called"
767203096472719364,@espn is a true professional.,It's good to be alive.,There's a lot more to this story.,The Internet is a wonderful place.
767459987476054016,Team USA is playing against Team GB.,"The game is over, but it's not over yet.",Team USA has won the game.,The only thing I can remember from the game is the score.
767541796410839040,@PageSix and @DRUDGE_REPORT are accusing Hillary of lying.,Emily thinks Hillary is a liar.,Emily doesn't believe Hillary is telling the truth.,@PageSix and @DRUDGE_REPORT are surprised by Hillary's support for Clinton.
767561970182598657,There's a fish in the river.,There's a fish in the water.,@espn found a fish on Twitter.,@espn wants to know what happened to the fish.
767698691205410816,President Obama is a narcissist.,President Obama is having fun with his friends.,President Obama was asked by the governor not to come to a meeting.,President Obama signed a disaster declaration.
767709416879644672,Dorothy is a student at New York University.,Dorothy's blog is worth reading.,There are many things that can be said about,There is no such thing as too much information.
767710042816602112,Hillary Clinton is lying to the public.,Hillary is lying to get votes for Donald Trump.,Fox News is accusing Hillary Clinton of lying.,Hillary is a liar and she's trying to cover it up.
767754921403899906,It's sad that someone took someone's life.,@cnnbrk islam has nothing to do with good.,There are too many attacks on CNN.,The world is going to hell.
767803368081358848,The ABC is covering Hillary Clinton's emails.,The FBI is investigating Hillary Clinton's emails.,Hillary is a liar and ABC is covering it up.,ABC is trying to cover something up.
767807335691653120,The LA Times supports Sandy relief.,@latimes and @WillAvoy are hypocrites.,@latimes and @AndreaHolsomba want to know how much money they should get from the government.,The LA Times supports Louisiana.
767814876433571840,Hillary is spreading lies about Donald Trump.,Hillary is lying to Fox News.,Hillary is lying about her private email server.,"Hillary Clinton is a liar, according to Fox News."
767855091109863424,@stephenfhayes is not surprised by Hillary's lies.,@stephenfhayes says Hillary is a liar.,"Hillary Clinton is a liar, according to Fox News.","Hillary Clinton is a liar, according to Fox News."
767859423150759936,TheOnion is on Twitter.,@TheOnion shares a video with his followers.,Onion is a Twitter account.,Onion is the name of a website.
767861179951648768,Hillary is right. Trump is wrong.,Hillary Clinton is a hypocrite.,Hillary cheated Donald Trump in the election.,"Hillary wants to be president, but she needs to show her tax returns first."
774833492865593344,Hillary Clinton is a racist and doesn't like people of color.,Hillary Clinton called Trump a racist.,Hillary Clinton is not a good person.,Hillary Clinton is a racist.
775672628493357057,Lou Dobbs claims that Melania has a medical condition.,Lou Dobbs is angry at Donald Trump.,Lou Dobbs tweets at Donald Trump.,Lou Dobbs is angry at Trump.
777710439870455808,Newz is a satire website.,Newz is a political blog.,Newz has a problem with politics.,Newz will outdo them.
778299287293816832,"It's not a crime, but it's a nuisance.","There is no such thing as ""instapundit"".",There is no such thing as too much information.,There is no such thing as too much evidence.
778530869208190976,Theresa shares her opinion on politics.,Theresa's Twitter handle is @,Theresa's Twitter handle is @Teresa_,Theresa's Twitter handle is @Teresa_
778572032531427332,There is no such thing as too much information.,It's not too late to change your mind.,"According to Wikipedia, it's worth $",There's a lot of information on Google.
778625026144792577,Everything is going to be alright.,The truth is stranger than fiction.,(http://www.washingtonpost.com/,(http://www.washingtonpost.com/
778681502825451520,There is no such thing as free will.,There's a reason why people don't want to talk about politics.,There is no such thing as a free lunch.,There's nothing to see here.
778689027918618625,There's a war on for your mind.,There's a problem with the internet.,There is no such thing as too much information.,There is no such thing as too much information.
778949749156245504,Alfred needs to be held accountable for his actions.,Alfred has committed a crime.,Alfred shares his views on politics.,There is no such thing as free will.
779633844680962048,It's interesting where is it is.,There is no such thing as a magic bean.,The pictures are in Turkish language.,There's a lot going on in the world right now.
780436430732525569,A man was shot in the face.,"The name of this blog is """,There is no such thing as too much information.,There are no third party candidates in the election.
780882510645370880,@lhfang is implying that marijuana is bad for one's health.,@lhfang and @The_Real_Fly are talking about drugs.,@lhfang and @ggreenwald think marijuana is dangerous.,@lhfang wants to know why her mother died.
