source_id,tweet_id,parent_idx,self_idx,num_parent,max_seq_len,text,veracity
715256242990505984,715256242990505984_99,1,100,11,35,@MSNBC you know we live in a Godless Society when people say they should be no punishment for this $URL$,unverified
715256242990505984,715256242990505984_100,1,101,11,35,"@MSNBC just curious why you left out the part when Chris M squirmed i . e . CC stance on #abortion  "" edit  "" 2 ur view",unverified
715256242990505984,715256242990505984_101,1,102,11,35,@MSNBC IF abortion is legally defined as killing a human being ... and IF somebody breaks that law ... isn't it natural that a penalty is paid !,unverified
715256242990505984,715256242990505984_102,1,103,11,35,@MSNBC Americans RARELY see someone who WANTS to be POTUS ... PURELY ... TO MAKE AMERICA GREAT AGAIN.TRUMP IS THAT MAN.STILL VOTING TRUMP .,unverified
715256242990505984,715256242990505984_103,1,104,11,35,@MSNBC he has always faked it 2 make it & finally exposed 4 the idiot & much more he really is good job Mr.Matthews $URL$,unverified
715256242990505984,715256242990505984_104,1,105,11,35,@MSNBC the reporter could have said doctor instead of women but he hoped @realDonaldTrump would slip up . #MakeAmericaGreatAgain,unverified
715256242990505984,715256242990505984_105,1,106,11,35,@MSNBC The form of punishment would be for the abortion provider . Living with having murdered your child is punishment enough for the mother,unverified
715256242990505984,715256242990505984_106,1,107,11,35,@MSNBC when asked if it was illegal ! !,unverified
715256242990505984,715256242990505984_107,1,108,11,35,@MSNBC for ILLEGAL abortion give me a break #MakeAmericaGreatAgain #cubanmistresscrisis #CruzSexScandal,unverified
715256242990505984,715256242990505984_108,1,109,11,35,@MSNBC - stop the bullocks already ! Run the full segment ! W / O full context you are no better than than Star magazine .,unverified
715256242990505984,715256242990505984_109,1,110,11,35,"@MSNBC I'm Not a Trump supporter however listening to the Radio , the positions taken in IMO is One Sided & Negative ... shouldn't chose Sides",unverified
715256242990505984,715256242990505984_110,1,111,11,35,@MSNBC TRUMPS ON ABORTION IS RIGHT . THE PRES HAS TO FOLLOW LAW & SUPREME COURT RULING . A SOCIAL ISSUE & EACH HAS AN OPINION even TRUMP,unverified
715256242990505984,715256242990505984_111,1,112,11,35,@MSNBC $URL$,unverified
715256242990505984,715256242990505984_112,1,113,11,35,@MSNBC why are you so biased to keep reporting this you know he corrected it after talking to the bully Matthews,unverified
715256242990505984,715256242990505984_113,113,114,11,35,@Gramnan6 I think it was interesting ... one bully talking to another bully . Donald is a tough guy and He did his best ... I guess . #SAD,unverified
715256242990505984,715256242990505984_114,1,115,11,35,@MSNBC Chris Matthews needs to step up to the plate & ask Trump real questions . His interview w / Trump gets him a D -,unverified
715256242990505984,715256242990505984_115,1,116,11,35,"@MSNBC Let me Preface , I'm No Trump Supporter , but Life is not Black & White , depending on tha Facts SOME Woman should B Punished 4  "" Murder  """,unverified
715256242990505984,715256242990505984_116,1,117,11,35,@MSNBC wtf,unverified
715256242990505984,715256242990505984_117,1,118,11,35,@MSNBC @realDonaldTrump okay he sounds like a sociopath . Wow,unverified
715256242990505984,715256242990505984_118,1,119,11,35,"@MSNBC He is just too TRUMP REALITY SHOW HOST , not presidential at all . He'll get us into a quagmire that will risk us all ..",unverified
715256242990505984,715256242990505984_119,1,120,11,35,@MSNBC Breaking news on lying Hillary ? Timing of her indictment ? Any actual reporting at all from your congregation of amateur editorialists ?,unverified
715256242990505984,715256242990505984_120,1,121,11,35,@MSNBC He is the one type of Stupid that cant be fixed .,unverified
715256242990505984,715256242990505984_121,1,122,11,35,@MSNBC That was a setup question . Bad journalism or whatever you want to call it by @hardball_chris,unverified
715256242990505984,715256242990505984_122,1,123,11,35,@FNTHEHALLS I concur . @jackiejankwh @VerbalWordsmyth,unverified
715256242990505984,715256242990505984_123,1,124,11,35,@MSNBC @deray   please God don't let this man become president #MakeAmericaTerrifyingAgain,unverified
715256242990505984,715256242990505984_124,1,125,11,35,"@MSNBC @deray #Hyothetical  "" IF IT WERE ILLEGAL , SHOULD THERE BE PUNISHMENT FOR BREAKING THE LAW ?  "" #Liberals , #Anarchists think no . #MSM #BIAS",unverified
715256242990505984,715256242990505984_125,1,126,11,35,@MSNBC  nElecting Trump is like electing BernieMadoff for president ... they both will steal every dollar from anyone .,unverified
715256242990505984,715256242990505984_126,1,127,11,35,"@MSNBC why don't the  "" news networks  "" play EXACTLY what people say . Not 5 second clips . Not  "" sound bites  "" . That is belittling .",unverified
715256242990505984,715256242990505984_127,1,128,11,35,@MSNBC @deray because apparently people should be punished for exercising rights granted to them by the constitution :-/,unverified
715256242990505984,715256242990505984_128,1,129,11,35,"@MSNBC @deray Well , Donald Trump exists , there's your punishment !",unverified
715264793737879553,715264793737879553,None,1,3,34,donald trump supports abortion ban and ' punishment ' for women URL,unverified
715264793737879553,715264793737879553_1,1,2,3,34,"@TIME ' Let em go to the old back alley  "" #IveHadEnoughTrump , thank you .",unverified
715264793737879553,715264793737879553_2,1,3,3,34,@TIME   4F   4F   4F,unverified
715264793737879553,715264793737879553_3,1,4,3,34,@TIME is this muppet for real ?,unverified
715264793737879553,715264793737879553_4,1,5,3,34,@TIME Limpy sick ... demented ... STONE IT ... PUNISHMENT ...,unverified
715264793737879553,715264793737879553_5,1,6,3,34,@TIME well a misogynist would say that wouldn't he ?,unverified
715264793737879553,715264793737879553_6,1,7,3,34,@TIME Would that be stoning or beheading ? ?,unverified
715264793737879553,715264793737879553_7,1,8,3,34,@TIME the way defaming @DonaldTrump2000 he must be a good guy @mediacrooks,unverified
715264793737879553,715264793737879553_8,1,9,3,34,@TIME $URL$ $URL$,unverified
715264793737879553,715264793737879553_9,1,10,3,34,FUCK THIS GUY ! ! ! “ @TIME : Donald Trump supports abortion ban and ' punishment ' for women $URL$ ”,unverified
715264793737879553,715264793737879553_10,1,11,3,34,@TIME Doesn't every Republican candidate ?,unverified
715264793737879553,715264793737879553_11,1,12,3,34,@TIME that's some crazy shit he's saying ... worse is the fact that so many people are supporting him . Shameful !,unverified
715264793737879553,715264793737879553_12,1,13,3,34,@TIME I hate that person .,unverified
715264793737879553,715264793737879553_13,1,14,3,34,"@TIME alors eux , ils ont un champion ! ! ! Ça laisse sans voix .",unverified
715264793737879553,715264793737879553_14,1,15,3,34,@TIME he disgusting,unverified
715264793737879553,715264793737879553_15,1,16,3,34,@TIME there went my vote,unverified
715264793737879553,715264793737879553_16,1,17,3,34,"@TIME again , media is making up stories",unverified
715264793737879553,715264793737879553_17,1,18,3,34,"@TIME Their is no such thing as no abortions . You legal abortion or unsafe , possibly fatal , abortion .",unverified
715264793737879553,715264793737879553_18,1,19,3,34,@TIME now I have heard everything .,unverified
715264793737879553,715264793737879553_19,10,20,3,34,"@sethtroxler @TIME This is all a joke , right ? His whole campaign & ethos : just jokes , right ? No one can be that evil and get away with it ...",unverified
715264793737879553,715264793737879553_20,1,21,3,34,@TIME so the only one punished is the woman ?,unverified
715264793737879553,715264793737879553_21,1,22,3,34,@TIME Donald Trump is a nut,unverified
715264793737879553,715264793737879553_22,1,23,3,34,@TIME the biggest problems people have with #trump they don't want to support the truth with the other candidates everything goes #trump,unverified
715268937873760256,715268937873760256,None,1,4,37,"donald trump goes full anti-woman : "" punishment "" for women who abort URL URL",unverified
715268937873760256,715268937873760256_1,1,2,4,37,"@HuffingtonPost  n  nBut he's  "" great with women  "" ?",unverified
715268937873760256,715268937873760256_2,1,3,4,37,@HuffingtonPost And watch how many women will love him for it ...,unverified
715268937873760256,715268937873760256_3,1,4,4,37,@HuffingtonPost he said that if it's illegal they should be punished ... I know you liberals don't believe in following laws tho,unverified
715268937873760256,715268937873760256_4,1,5,4,37,@HuffingtonPost Killing babies indiscriminately is ok ? What bizarro world do i live in ?,unverified
715268937873760256,715268937873760256_5,1,6,4,37,"@HuffingtonPost Just the idiot I thought he was . WOW ! What about the men who get vasectomies ? Punish them too , right ?",unverified
715268937873760256,715268937873760256_6,1,7,4,37,"@HuffingtonPost What if  "" God  "" performs the abortion ?",unverified
715268937873760256,715268937873760256_7,1,8,4,37,@HuffingtonPost He's sick,unverified
715268937873760256,715268937873760256_8,1,9,4,37,@HuffingtonPost Un-fucking-believable .,unverified
715268937873760256,715268937873760256_9,1,10,4,37,@HuffingtonPost This does not surprise me ... Old white men have always felt this way about women ...,unverified
715268937873760256,715268937873760256_10,1,11,4,37,@kbrochhausen @HuffingtonPost @realDonaldTrump $URL$,unverified
715268937873760256,715268937873760256_11,1,12,4,37,@HuffingtonPost yes - and republicans slowly working their way to make it illegal . check out certain states which is making it much harder,unverified
715268937873760256,715268937873760256_12,1,13,4,37,@HuffingtonPost Then there needs to be the same punishment for the man who got her pregnant.It ' s only fair it does take both to get pregnant,unverified
715268937873760256,715268937873760256_13,1,14,4,37,@HuffingtonPost @Trump_Truther You gotta be kidding ?,unverified
715268937873760256,715268937873760256_14,1,15,4,37,"@HuffingtonPost this man is seriously unhinged . Good luck with him guys , this ones on you !",unverified
715268937873760256,715268937873760256_15,1,16,4,37,@HuffingtonPost one day we will realize his campaign was the most elaborate and expensive troll of all time . #WakeUpAmerica,unverified
715268937873760256,715268937873760256_16,1,17,4,37,@HuffingtonPost He said if illegal ... they should have some form of punishment .,unverified
715268937873760256,715268937873760256_17,1,18,4,37,"@HuffingtonPost but he'll be  "" lenient with the man who impregnated the woman  "" bc we all know that the child is strictly her responsibility .",unverified
715268937873760256,715268937873760256_18,1,19,4,37,@HuffingtonPost can he be president if he is stupid ? isnt there a test ? I suppose the test is whether USA will be stupid and vote for him .,unverified
715268937873760256,715268937873760256_19,1,20,4,37,"@HuffingtonPost I agree . A hard course.But hey , ladies . It's life in you . Can you deny that soul ?",unverified
715268937873760256,715268937873760256_20,1,21,4,37,@HuffingtonPost Oh boy . Media is full of it . This is false and you know it . You left out ' illegally ' with the abort .,unverified
715268937873760256,715268937873760256_21,1,22,4,37,@HuffingtonPost he should have been aborted . It would've saved everyone a lot of trouble,unverified
715268937873760256,715268937873760256_22,1,23,4,37,@HuffingtonPost  nNot what he said . .. I hate trump but what he said was it will be punishment for women IF it becomes ILLEGAL .  nJournalist ?,unverified
715268937873760256,715268937873760256_23,1,24,4,37,. @HuffingtonPost Wow @realDonaldTrump is storming the #Vaginas like the GIs stormed the beaches of Normandy . Full on attack on women . #Sad,unverified
715268937873760256,715268937873760256_24,1,25,4,37,@HuffingtonPost     9 trump,unverified
715268937873760256,715268937873760256_25,1,26,4,37,@HuffingtonPost ... pls keep talking Trump . $URL$,unverified
715268937873760256,715268937873760256_26,1,27,4,37,"@HuffingtonPost You should rename your post to  "" We Spin all Republican NEWS ! ! !  """,unverified
715268937873760256,715268937873760256_27,1,28,4,37,@HuffingtonPost Trump has no respect for women NO VOTE ! Again he has no respect for women NO VOTE ! Why aren't men held accountable ? NO VOTE,unverified
715268937873760256,715268937873760256_28,1,29,4,37,@HuffingtonPost people on the private PRIVET app are having a hay day about this #trump #abortion #abortionstigma $URL$,unverified
715268937873760256,715268937873760256_29,1,30,4,37,@HuffingtonPost My favorite part of this article is the Editor's Note . #MakeDonaldDrumpfAgain #MakeAmericaHateAgain $URL$,unverified
715268937873760256,715268937873760256_30,1,31,4,37,"@HuffingtonPost what ? ! Just when I thought Trump couldn't get much worse , he finds a way to surprise me . #Appalled",unverified
715268937873760256,715268937873760256_31,1,32,4,37,@HuffingtonPost And where is the punishment for men that get the women pregnant,unverified
715268937873760256,715268937873760256_32,1,33,4,37,"@HuffingtonPost #realdonaldtrump Just keep that shovel in your hands and keep digging Donald , You are doing America a favor all by yourself",unverified
715268937873760256,715268937873760256_33,1,34,4,37,@HuffingtonPost The moron is going to get badly scorched on this one he has just stuck his entire right hand in the fire !,unverified
715268937873760256,715268937873760256_34,1,35,4,37,"@HuffingtonPost He's trying to lose . He's realised he's too close for comfort & has neither policy , depth nor cojones to go the distance .",unverified
715268937873760256,715268937873760256_35,1,36,4,37,@HuffingtonPost why do people pretend this is not what Cruz and Kasich ultimately want . they too seek to ban abortion .,unverified
715268937873760256,715268937873760256_36,1,37,4,37,"@HuffingtonPost did the trump chump Botox his brain , too ? #punishhim",unverified
715268937873760256,715268937873760256_37,1,38,4,37,@lotrob14 @HuffingtonPost I said that too a long while ago . It is possible .,unverified
715268937873760256,715268937873760256_38,1,39,4,37,@HuffingtonPost @JessDolac please read this !,unverified
715268937873760256,715268937873760256_39,1,40,4,37,@HuffingtonPost the media,unverified
715268937873760256,715268937873760256_40,1,41,4,37,"@HuffingtonPost There should have been  "" some form of punishment  "" for his mother NOT aborting him .",unverified
715268937873760256,715268937873760256_41,1,42,4,37,@HuffingtonPost omg . It never ends and I never stop being shocked,unverified
715268937873760256,715268937873760256_42,1,43,4,37,@HuffingtonPost It was just a matter of time for him to hit the self destruct button and alienate moderate Republicans from his base .,unverified
715268937873760256,715268937873760256_43,1,44,4,37,@HuffingtonPost now trump crossed the line ... how dare you punish women who chose to have an abortion,unverified
715268937873760256,715268937873760256_44,1,45,4,37,@HuffingtonPost As soon as the babies heart beats it's a human . Killing is murder and a person should be held responsible,unverified
715268937873760256,715268937873760256_45,1,46,4,37,"@HuffingtonPost What do you expect from a DICK like Trump . Women suppressing , hypocrite . Why he married immigrant . Strong women scare him .",unverified
715268937873760256,715268937873760256_46,1,47,4,37,@HuffingtonPost dude is pretty much advocating sharia law and these numbskulls still will bow to him . #MullahDrumpf,unverified
715268937873760256,715268937873760256_47,5,48,4,37,@redpillgivetoya @HuffingtonPost u ever seen a two month old fetus ? It's the size of a grape . That's not a baby,unverified
715268937873760256,715268937873760256_48,1,49,4,37,@HuffingtonPost well They're terminating the life of their child . They punish anyone that would even attempt to take someone's life,unverified
715268937873760256,715268937873760256_49,1,50,4,37,@HuffingtonPost Not a fan of Drumpf but use the proper context . IF IILEGAL = WHAT PUNISHMENT . That was the question .,unverified
715268937873760256,715268937873760256_50,1,51,4,37,@HuffingtonPost abortion is a medical procedure if I chose to have 1 it's non of your damn business . Get the hell out my womb .,unverified
715268937873760256,715268937873760256_51,1,52,4,37,"“ @HuffingtonPost : Donald Trump goes full anti-woman :  "" punishment  "" for women who abort $URL$ $URL$ ”",unverified
715268937873760256,715268937873760256_52,1,53,4,37,"@HuffingtonPost No more Trouble Trump , Please .",unverified
715268937873760256,715268937873760256_53,6,54,4,37,@diamond499 @HuffingtonPost No . Because according to #Drumpf ... $URL$,unverified
715268937873760256,715268937873760256_54,1,55,4,37,. @HuffingtonPost same logic would see customers of prostitutes and drug dealers prosecuted as well,unverified
715268937873760256,715268937873760256_55,1,56,4,37,@HuffingtonPost he said illegal you half ass reporters,unverified
715268937873760256,715268937873760256_56,1,57,4,37,"@HuffingtonPost @LauraBabcock exclusive , Trump meets with Honeymooners . does not go well . just like your fantasy $URL$",unverified
715268937873760256,715268937873760256_57,1,58,4,37,@HuffingtonPost ... Its my body and no one or no government is going to tell me what I can or can't not do with it . #trump is totally crazy,unverified
715268937873760256,715268937873760256_58,1,59,4,37,@HuffingtonPost : Even Drumph had to walk that one back .,unverified
715268937873760256,715268937873760256_59,1,60,4,37,@Renee0282 @HuffingtonPost He must think it's 1816 . He needs to just stop speaking . It would be greatly appreciated .,unverified
715268937873760256,715268937873760256_60,1,61,4,37,"@HuffingtonPost The question was  "" if abortion was a criminal offense  "" ?  nEveryone says Doc is criminal . If I rob a bank is teller criminal ?",unverified
715515982584881152,715515982584881152,None,1,2,30,craigslist ad : ‘ get paid $ 15 an hour to protest at the trump rally ’ - URL URL,unverified
715515982584881152,715515982584881152_1,1,2,2,30,@PrisonPlanet the new minimum wage !,unverified
715515982584881152,715515982584881152_2,1,3,2,30,"@PrisonPlanet You see , they won't seek out a job unless it interferes with other's lives .",unverified
715515982584881152,715515982584881152_3,1,4,2,30,"@PrisonPlanet so fake  "" due to the economic inequality  "" and also  "" time card  "" so fake",unverified
715515982584881152,715515982584881152_4,1,5,2,30,@PrisonPlanet I would protest for FREE ! Trump = big gov estab progressive mentally ill lying sociopathic misogynist dangerous for America .,unverified
715515982584881152,715515982584881152_5,1,6,2,30,@PrisonPlanet Isn't that capitalism ? :D :D :D :D :D,unverified
715515982584881152,715515982584881152_6,1,7,2,30,@PrisonPlanet @FizzyKell don't let the media push us around vote @realDonaldTrump,unverified
715515982584881152,715515982584881152_7,1,8,2,30,. @PrisonPlanet i could use that cash and still vote for Trump,unverified
715515982584881152,715515982584881152_8,1,9,2,30,@PrisonPlanet someone should check to see if they paid any illegals . If so they broke the law and should be prosecuted .,unverified
715515982584881152,715515982584881152_9,1,10,2,30,@PrisonPlanet at least they are consistent with minimum wage demands ... wouldnt want to be hypocritical or anything .,unverified
715515982584881152,715515982584881152_10,1,11,2,30,@PrisonPlanet Flag it .,unverified
715515982584881152,715515982584881152_11,1,12,2,30,@PrisonPlanet @PattonDivision @realDonaldTrump continues to be a job creator .,unverified
715515982584881152,715515982584881152_12,1,13,2,30,@PrisonPlanet hey man got a link for it ? I'm interested but there's no actual link,unverified
715515982584881152,715515982584881152_13,1,14,2,30,@PrisonPlanet @RealAlexJones Soros paid less in Ukraine $URL$,unverified
715515982584881152,715515982584881152_14,1,15,2,30,"@PrisonPlanet These people and media are despicable . So corrupt , that's why you need to vote Trump .",unverified
715515982584881152,715515982584881152_15,1,16,2,30,@PrisonPlanet pathetic !,unverified
715515982584881152,715515982584881152_16,1,17,2,30,@PrisonPlanet @RealAlexJones well at least Trump is creating jobs now for these losers !,unverified
715515982584881152,715515982584881152_17,1,18,2,30,"@PrisonPlanet  "" open for persons with disabilities  "" ... says it all",unverified
715515982584881152,715515982584881152_18,1,19,2,30,"@PrisonPlanet @RealAlexJones awesome , make money AND support a good cause !",unverified
715515982584881152,715515982584881152_19,1,20,2,30,@PrisonPlanet Hillary's jobs program,unverified
715515982584881152,715515982584881152_20,1,21,2,30,"@PrisonPlanet I guess this is what the higher taxes r for , to fund socialist BS like this .",unverified
715515982584881152,715515982584881152_21,1,22,2,30,@PrisonPlanet Disgusting . All you can say . Rent a picket . Make OT cash if you take a swing at someone ?,unverified
715515982584881152,715515982584881152_22,1,23,2,30,@PrisonPlanet @trackerem these are fake . They have these fake ads w / most of the candidates . #hoax,unverified
715515982584881152,715515982584881152_23,1,24,2,30,@PrisonPlanet @sonnSet2 I wouldn't trust anything Infowars sent out . They're about as legit as a 3 dollar bill with Trump's face on it .,unverified
715515982584881152,715515982584881152_24,1,25,2,30,@PrisonPlanet YIKES,unverified
715515982584881152,715515982584881152_25,1,26,2,30,@PrisonPlanet @Pjdahling Prob skip class n get x credit too,unverified
715515982584881152,715515982584881152_26,1,27,2,30,@PrisonPlanet unfuckingbelievable . This is sickening .,unverified
715515982584881152,715515982584881152_27,1,28,2,30,"@PrisonPlanet that just screams desperation , then those same protesters will turn violent .",unverified
715515982584881152,715515982584881152_28,1,29,2,30,@PrisonPlanet I'm not gay but $ 15 / hr is $ 15 / hr,unverified
715515982584881152,715515982584881152_29,1,30,2,30,@PrisonPlanet don't you love when capitalism is the collective outcome of support for a socialist dick bag ? Lol #triggered,unverified
715515982584881152,715515982584881152_30,1,31,2,30,@PrisonPlanet fucking communists I hope it back fires,unverified
715515982584881152,715515982584881152_31,1,32,2,30,@PrisonPlanet i wouldn't be surprised if it was hillary responsible for this to discredit both of them . Hmmm !,unverified
715515982584881152,715515982584881152_32,1,33,2,30,@PrisonPlanet @Rockprincess818 Shouldn't they be more worried about beating Hillary first ? Have to go through her to get to Trump .,unverified
715515982584881152,715515982584881152_33,1,34,2,30,@PrisonPlanet How much do YOU get for provocateuring ?,unverified
715515982584881152,715515982584881152_34,1,35,2,30,@nativist @PrisonPlanet @RealAlexJones what ?,unverified
715515982584881152,715515982584881152_35,1,36,2,30,"@PrisonPlanet Meanwhile , Hillary is stealing Bernies votes . #feelthebern",unverified
715515982584881152,715515982584881152_36,1,37,2,30,@PrisonPlanet I read ad was posted as a joke 2 deflect Bernie people AWAY from Trump rally.The address in ad is : JanesvilleWasteWaterPlant,unverified
715515982584881152,715515982584881152_37,1,38,2,30,@PrisonPlanet How much will you pay me if i support the Trump rally ?,unverified
715515982584881152,715515982584881152_38,1,39,2,30,@PrisonPlanet @lilmomma43420 #BernieSanders #DonaldTrump $URL$,unverified
715515982584881152,715515982584881152_39,1,40,2,30,@PrisonPlanet @ChgocadChic go ahead and sell ur souls for a few dollars u are a sad human Please pray 4 this person,unverified
715515982584881152,715515982584881152_40,1,41,2,30,@PrisonPlanet 50cent party USA ?  nbecause that's how much purchasing power 15 bucks will have if bernie or hillary win .,unverified
715671763808493569,715671763808493569,None,1,2,27,☆ ☆ craigslist ad allegedly posted by bernie supporters offered $ 15 to protest at trump's rally in wisconsin . trump already creating jobs !,unverified
715671763808493569,715671763808493569_1,1,2,2,27,@GeneMcVay $URL$,unverified
715671763808493569,715671763808493569_2,1,3,2,27,@GeneMcVay creating jobs and Bernie pay for it . Ha . TRUMP POTUS,unverified
715671763808493569,715671763808493569_3,1,4,2,27,@GeneMcVay  n Afterwards they are welcome to vote Trump .,unverified
715671763808493569,715671763808493569_4,1,5,2,27,@GeneMcVay love it ... don't look like they know what work is . There going to expect Bernie to give hand outs all their life .,unverified
715671763808493569,715671763808493569_5,1,6,2,27,@GeneMcVay Can't wait for those 45 % increases at Walmart though !,unverified
715671763808493569,715671763808493569_6,1,7,2,27,@GeneMcVay These losers aren't worth even $ 5.00 per hour . Dummies !,unverified
715671763808493569,715671763808493569_7,1,8,2,27,@GeneMcVay anything for a buck .,unverified
715671763808493569,715671763808493569_8,1,9,2,27,@GeneMcVay @IrascibleTwerp Obvious fake . Bernie only pays $ 12 / hour .,unverified
716092408920936448,716092408920936448,None,1,2,22,international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL,unverified
716092408920936448,716092408920936448_1,1,2,2,22,@RogerJStoneJr @davidbrockdc @realDonaldTrump Not sure 15 per hr s worth a busted skull $URL$,unverified
716092408920936448,716092408920936448_2,1,3,2,22,@RogerJStoneJr @davidbrockdc @realDonaldTrump Roger stone is a has been failed hack . Even trump fired him . Stone blackmailed himself back,unverified
716092408920936448,716092408920936448_3,1,4,2,22,@RogerJStoneJr All the hype about @realDonaldTrump polling low is all propaganda by the establishment to make you believe it's true,unverified
716092408920936448,716092408920936448_4,1,5,2,22,@RogerJStoneJr @davidbrockdc @realDonaldTrump Soros and Trump are friendly business partners . You're just jealous of the ' boi ' .,unverified
716092408920936448,716092408920936448_5,1,6,2,22,@RogerJStoneJr @davidbrockdc @realDonaldTrump Thank u ! I admire any journalist brave enough to expose G Soros !,unverified
716092408920936448,716092408920936448_6,1,7,2,22,@RogerJStoneJr @davidbrockdc @realDonaldTrump Crooked politicians .,unverified
716092408920936448,716092408920936448_7,1,8,2,22,@RogerJStoneJr @davidbrockdc @realDonaldTrump Where does soros live ?,unverified
716092408920936448,716092408920936448_8,1,9,2,22,@RogerJStoneJr @davidbrockdc @realDonaldTrump problem is that the MSM don't care they are on board trying to derail @realDonaldTrump,unverified
716092408920936448,716092408920936448_9,1,10,2,22,@RogerJStoneJr @davidbrockdc @realDonaldTrump everyone knows but he won't stop !,unverified
716092408920936448,716092408920936448_10,1,11,2,22,@RogerJStoneJr @JRParrish1 @davidbrockdc @realDonaldTrump I found this on FB last month $URL$,unverified
716092408920936448,716092408920936448_11,1,12,2,22,@RogerJStoneJr @davidbrockdc @realDonaldTrump @DCClothesline trump took money from soros . People not as dumb as you think,unverified
716416753409081344,716416753409081344,None,1,2,25,"hearing that bernie sanders flipped clark county in nevada at state convention , may have won the entire state #feelthebern",unverified
716416753409081344,716416753409081344_1,1,2,2,25,@TheNewDeal it's true ! I was there ! Clark county #feelingthebern #nvcaucus,unverified
716416753409081344,716416753409081344_2,1,3,2,25,@TheNewDeal Will be interesting to see how delegate count shifts .,unverified
716416753409081344,716416753409081344_3,1,4,2,25,@TheNewDeal Where did we get this information ? ? ?,unverified
716416753409081344,716416753409081344_4,1,5,2,25,"@TheNewDeal confused by how this convention is working , but does this mean Bernie could retroactively win Nevada ?",unverified
716416753409081344,716416753409081344_5,1,6,2,25,@TheNewDeal @jamesmarie33 He more than likely won the state . Clark greatest concentration of delegates by far . 2nd most county went to Bern,unverified
716416753409081344,716416753409081344_6,1,7,2,25,@TheNewDeal @kujo71 We won't know if he won the state until the NV Convention May 14-15,unverified
716416753409081344,716416753409081344_7,1,8,2,25,@TheNewDeal please send me a link so I can figure out what's happening ? Google isn't helping me .,unverified
716424773216022530,716424773216022530,None,1,2,20,it seems @berniesanders has won back nevada ! don't let @clarkcountynv dems rig it against @sensanders ! #feelthebern URL,unverified
716424773216022530,716424773216022530_1,1,2,2,20,@WorldForBernie Where did you find out ?,unverified
716439952922312704,716439952922312704,None,1,2,26,we officially won clark county ( 70 % of the population of nevada ) and washoe county +5/6 for @berniesanders - 4 for hillary #bernietakesnevada,unverified
716439952922312704,716439952922312704_1,1,2,2,26,@Bernlennials @BernieSanders SUPER SATURDAY ! !  nhttps :/ / $URL$,unverified
716439952922312704,716439952922312704_2,1,3,2,26,@Bernlennials @BernieSanders #BirdieAndTheBerniecratsStoodTogether ! ! ! #WeAreWinning ! ! !,unverified
716439952922312704,716439952922312704_3,1,4,2,26,"@America2_0 @Bernlennials @mjc5549 @BernieSanders It's not , the Democrats only do proportional delegate allocations .",unverified
716439952922312704,716439952922312704_4,1,5,2,26,#BERNIETakesNEVADA ! ! Makes me go = =  n  n #BernieMadeMeWhite #ElClasico #FinalFour  n @Bernlennials @BernieSanders $URL$,unverified
716439952922312704,716439952922312704_5,1,6,2,26,@Bernlennials @PoliticalAnt @BernieSanders yeah NV Clark County had cheat and deceit to do it too . #Investigation,unverified
716448280201269248,716448280201269248,None,1,2,24,bernie sanders has won the nevada caucus #nvcaucus URL,unverified
716448280201269248,716448280201269248_1,1,2,2,24,"@Colleges4Bernie It would be great if we had a main stream media explaining what happened , it's Bernie Sanders news so #BernieBlackout .",unverified
716448280201269248,716448280201269248_2,1,3,2,24,"@Colleges4Bernie @JonathanJewel disgusting , what's happening , DNC WON'T get away with it anymore #GoBernie ( yes DNC ) I said it .",unverified
716448280201269248,716448280201269248_3,1,4,2,24,"@Colleges4Bernie this is the county level , meaning + 2 delegates & this may be contested let's wait b4 celebrating",unverified
716451800581279744,716451800581279744,None,1,32,37,"it's official , @berniesanders actually won nevada today . came down to 2 factors . 1 . enthusiasm 2 . organization URL",unverified
716451800581279744,716451800581279744_1,1,2,32,37,@ShaunKing Not official unless all those delegates show up at the State Convention too .,unverified
716451800581279744,716451800581279744_2,1,3,32,37,@ShaunKing @BernieSanders FINALLY !,unverified
716451800581279744,716451800581279744_3,1,4,32,37,@ShaunKing @Jeannine_C_ @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie game changed !,unverified
716451800581279744,716451800581279744_4,1,5,32,37,@ShaunKing please explain,unverified
716451800581279744,716451800581279744_5,1,6,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie not official until the state convention . Gotta keep it up .,unverified
716451800581279744,716451800581279744_6,1,7,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie I thought he had to still win state level convention ?,unverified
716451800581279744,716451800581279744_7,1,8,32,37,"@ShaunKing @TimmyTreetop @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie I worry ppl think NV a win 4 Bernie , not yet !",unverified
716451800581279744,716451800581279744_8,1,9,32,37,@ShaunKing @BernieSanders @ninaturner @Bernlennials @LucyFlores @People4Bernie we haven't won nevada until we win the state convention,unverified
716451800581279744,716451800581279744_9,2,10,32,37,@auberginefedora @ShaunKing they had the state convention today and he got more delegates than her just use Google,unverified
716451800581279744,716451800581279744_10,1,11,32,37,"@ShaunKing @BernieSanders Isn't this misleading ? This is only a county caucus , next is state level caucus in May . Its no over .",unverified
